"word","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"-0.42866576","maggior","-0.40332508","0.120268114","-0.018873569","0.6663778","-0.29216933","-0.22989337","0.05682897","-0.056578465","-0.003924174","-0.40587404","-0.14944455","0.10313393","0.17562702","0.36319923","0.2182816","0.28388643","0.3510582","-0.1915861","-0.067082606","-0.1129499","0.17243364","-0.2653778","0.12809466","0.107046455","0.11652432","0.10172739","0.43172565","-0.23565063","-0.02934989","0.38859054","0.13031568","0.089748286","0.1632741","0.17209423","-0.09496233","-0.42516512","0.014532593","-0.11606332","0.10933941","0.12222403","-0.19786963","-0.4087557","0.47524053","0.05915688","0.24956313","-0.19265442","-0.042454083","-0.027011683","0.019797107","-0.41380852","-0.11332958","0.13815138","-0.40803397","-0.041837618","-0.3190685","0.12999453","-0.31404468","-0.02140702","-0.24879861","0.1245036","-0.1272087","-0.09341948","0.007533683","0.1123404","-0.55981034","-0.06810166","0.4253559","-0.26426998","0.047882363","0.02601059","-0.053126965","0.1755307","-0.45837253","0.3203267","-0.028525488","0.36526746","-0.35441744","-0.052185733","-0.08612297","-0.08260465","0.13397306","0.15125862","0.40359086","-0.26228642","-0.7007504","-0.36930972","0.053094562","0.39555264","-0.112816274","0.20733662","0.15818572","-0.053311333","0.13615187","0.15867907","-0.116737895","-0.117701806","-0.14844902","-0.014464251","0.07286223"
"0.18011421","puo","-0.23948435","-0.16485135","-0.18436621","0.30883408","-0.22278604","-0.13276355","-0.21892445","-0.10265676","0.060616627","-0.27518675","-0.12383494","-0.10729954","0.1513877","0.30463362","0.039647743","0.03678954","0.24484359","0.31815553","0.15676117","-0.36803648","0.23952779","-0.0821344","0.15268464","0.05959423","-0.08326064","0.06911406","0.24208038","-0.0738959","-0.16495892","0.29962435","0.11934978","0.03426031","0.17805924","0.19130693","-0.19798663","-0.047015347","0.29401243","0.13203278","0.2581661","0.23024747","-0.06931844","-0.3027695","0.27363703","0.1806273","0.10257844","-0.14593816","-0.02740079","0.2589283","0.39586675","0.011947892","-0.25243005","0.17527127","-0.19359876","0.027257754","-0.21487601","0.15189098","-0.047868673","0.16942056","-0.14445171","0.08623127","-0.07322934","-0.2324148","-0.12817168","-0.06942618","-0.42232555","0.0855779","0.2851355","-0.307872","0.09325687","0.21426293","0.0068965913","0.021598028","-0.23195109","0.1111462","-0.16897935","0.2790823","-0.1352267","-0.4172403","-0.12848713","-0.14279772","0.1750814","-0.19278501","0.15208426","-0.40539977","-0.19701646","-0.14313874","-0.15938662","0.11122507","-0.01421961","0.21670608","0.17834605","-0.006218503","-0.011067484","-0.0025045588","0.315","0.09559509","0.35394076","-0.088461585","0.075317755"
"0.34781972","scoglio","0.4754089","0.33628717","0.15357873","-0.291043","0.7932645","-0.2127643","-0.4027877","-0.6269891","-0.3527971","0.4121596","-0.09720382","-0.30377564","-0.727791","-0.30061647","0.23788157","-0.09322252","0.6910092","-0.14207374","-0.23402591","0.876823","-0.09171976","-0.34862757","-0.052602936","0.09740143","-0.027860725","0.21958059","-0.63039756","-0.09937117","0.13539319","0.020392073","0.47073528","-0.24129981","-0.06982498","-0.13710682","-0.10923388","0.08388213","-0.7531802","0.3902326","-0.3453788","-0.6009126","0.13637789","-0.02112868","-0.856773","0.047222342","-0.16210473","-0.08057602","0.05344282","-0.10995171","-0.64058316","0.38770998","0.3467167","-0.27563047","-0.09576637","-0.21482912","0.5277826","-0.12717068","0.73801297","-0.11147662","-0.15617244","0.07849935","-0.03389644","0.020326903","-0.055252578","0.33538982","0.7887047","-0.20181334","-0.6816072","-0.0754931","0.39871654","-0.08137404","-0.6354831","0.2558046","-0.005710673","0.2748099","0.12473912","-0.4717789","-0.2132433","0.16767824","0.2920848","0.10456639","-0.2349288","0.52323455","-0.07849744","0.85318774","-0.63442","-0.14579278","-0.20753947","0.75042313","0.92663324","0.5490929","-0.6829515","-0.56990474","-0.06243542","0.5802359","-0.09297977","0.41455388","-0.44437167","0.610584","-0.041685652"
"-0.6527795","fondo","-0.13476057","0.0012979556","-0.0034136318","0.25857696","0.09424257","-0.08285042","-0.32447675","-0.4236457","-0.093891196","0.20758817","-0.018930485","0.037417863","0.0394335","0.269949","0.13850725","0.1690596","0.4501763","-0.020862242","0.086765125","-0.15367663","-0.23160447","-0.20433508","-0.0378856","0.06005596","-0.096294574","0.008955439","0.26141122","-0.11843986","-0.06468027","0.17086616","0.31037703","0.211548","0.29584923","0.23083942","0.026896786","-0.11348514","-0.09865397","0.057930727","0.2685037","-0.0063958988","-0.18754211","-0.41792405","0.3569493","0.10683177","0.27216193","-0.25744283","-0.18790773","-0.21786144","0.002936023","0.019532878","0.03874038","0.100169726","-0.43658626","-0.19572484","-0.200829","-0.07842587","-0.112120345","0.26127136","-0.15126283","-0.15582184","0.038691264","-0.12234576","0.051143516","-0.027108505","-0.054098483","0.039452735","0.1738402","-0.28480986","-0.029646333","0.19658148","0.06924938","0.27875873","-0.17499863","0.5192294","0.047408957","0.17915627","-0.5313905","-0.31734663","-0.12442363","-0.28586048","-0.002170472","0.13766566","0.37617293","-0.08936583","-0.3419038","-0.15799709","-0.13474834","0.22734575","0.37692672","0.58835304","-0.08828964","-0.18647352","0.06824544","0.3148375","-0.10882819","-0.1045487","0.08457775","-0.1528333","-0.037596624"
"0.09321615","fantasia","-0.35902593","-0.108544946","-0.30449668","0.043257523","0.003744704","-0.8228168","0.02339443","0.11508343","0.09367082","-0.1965594","0.17765063","-0.4577779","0.1380804","0.22747359","0.3307505","0.23906069","0.01827303","-0.118514955","-0.18416634","-0.45766357","0.035875764","-0.061623827","0.06072988","-0.06192615","0.058338717","0.2855551","-0.16052435","-0.21317287","-0.27795503","0.1742514","-0.20482227","-0.26881573","-0.2021089","0.10310954","-0.3276251","-0.1762145","-0.09230555","-0.04813775","0.111472644","-0.2469147","0.10881985","0.080167405","0.2157564","0.00023847785","-0.2983348","0.06335944","0.21811995","-0.09041916","0.038339064","-0.14937416","0.23964384","-0.14633888","-0.15330143","0.31401","-0.079168685","0.023654506","-0.033739954","-0.041888133","0.03735752","0.1003612","-0.07667884","0.21798955","-0.13062616","-0.047900733","-0.3970472","-0.26231903","-0.26376563","-0.52990127","0.42922667","-0.18468767","-0.0036737274","-0.09370335","-0.49913102","-0.20667464","0.15896817","0.18715714","0.19855365","0.020307655","-0.034950834","0.28924283","0.4722213","-0.2550136","-0.053883214","-0.086057335","-0.10928608","-0.40649936","-0.15167771","0.16004209","-0.10731597","-0.12838641","0.23517188","0.004215054","-0.3222309","-0.03143407","-0.055448152","-0.3139037","-0.34629565","-0.1363317","0.14811762"
"-0.13880886","lievito","-0.4399253","-0.25789306","-0.25270835","-0.3050079","-0.8496101","-0.79685414","-0.7057433","0.060350124","-0.112783074","-1.2462873","0.824185","-0.43346998","-0.03535927","0.54254144","0.8253333","0.18559554","-0.22425142","0.040646054","-0.0867882","-0.63347894","-0.038834646","0.3733838","0.023149468","-0.07229653","-0.45458242","0.26469037","-0.5983991","-0.6690763","-0.61213887","0.208391","0.08217326","-0.7146543","-0.07633036","0.85184175","-0.55547357","-0.37446818","0.02883431","-0.29334748","1.2983915","0.45265737","0.13631888","0.063533865","-0.13789512","0.6775053","0.22595815","-0.630921","0.41834953","-0.5710649","0.4178008","0.30178657","-0.36992094","0.33774808","-0.024340095","0.50332415","0.1823749","0.057117485","-0.9779682","0.42046276","-0.07709667","0.1300223","-0.675071","-0.08522198","0.12010195","-0.4685987","-0.58281004","-0.30472195","0.3055837","-1.5555725","0.35200787","-1.0300671","-0.19568627","0.59520423","0.9509786","0.18239714","-0.14214046","0.7925207","0.43341592","-0.6851931","0.06643652","-0.67100835","1.2087811","-1.1976763","0.02139077","0.054673728","0.06988718","-0.30908367","-0.7567841","-0.5050261","0.45172444","-0.087794915","0.28585696","0.20965792","-0.53381413","-0.16959865","0.65880793","-0.8506018","0.81848085","-0.42615092","-0.09782132"
"0.36906403","assieme","-0.028787293","-0.19256693","-0.122152634","0.29476175","0.36309713","-0.09708863","-0.3175285","-0.7284415","0.27392897","0.45046595","-0.09610812","-0.08538762","-0.013862134","-0.17055686","-0.1968287","-0.007648873","0.5255021","-0.08105561","0.13665475","-0.26525837","-0.1404423","-0.27750325","-0.018124271","0.08224116","-0.32613048","-0.15790634","0.23682187","0.08671776","-0.15226333","0.30626774","-0.04976129","-0.17790505","0.35407013","0.36474955","0.13770196","0.09998629","-0.09560865","0.33569098","0.05573108","-0.49922782","0.0051795715","0.066938624","-0.534552","0.24511157","-6.6919856e-05","0.056554943","-0.33849296","-0.0068300893","0.08977621","0.20673783","0.2843711","0.19184816","-0.5926327","-0.08751355","0.1786517","0.16596034","0.24862856","0.5371271","0.021150962","-0.041584913","0.020065418","-0.098923236","-0.22117919","0.32000276","-0.03309524","0.2097272","-0.3108638","0.07954612","-0.14051321","0.12509748","-0.008943817","-0.13771063","-0.06374614","-0.16521145","0.10041108","-0.18702741","-0.31692514","-0.14848931","-0.54020387","-0.04265472","-0.12016492","0.32195976","0.30386698","-0.029598199","0.05040714","-0.19383013","-0.014230581","0.3228171","0.3065092","0.48418558","0.20081045","-0.36829695","0.22805585","-0.09924001","0.19190267","0.1556146","-0.07413996","0.0391884","0.053578854"
"-0.14723685","diviso","0.18808357","0.06162149","-0.06401285","0.08994489","0.21986583","0.2855556","-0.18610612","-0.6215595","0.24732904","0.5713778","0.09503746","0.39958614","-0.59692174","0.12875597","-0.18144812","-0.10343806","0.3485153","-0.08541385","-0.13072896","0.019729894","0.23381083","-0.11189741","0.019110585","0.039549645","-0.2323703","-0.28513917","0.25609705","-0.20348348","0.05530271","0.19692431","-0.37443367","-0.011125967","0.4619815","0.5641973","0.09452051","-0.109156996","-0.11169571","0.31724176","0.77984935","-0.34493443","-0.04288048","0.25271294","-0.030701168","0.19882382","0.107081145","0.26646015","-0.32716927","-0.04120898","0.03708969","0.67633575","-0.21661988","0.47498843","-0.47926652","0.06018391","0.15138327","0.43052915","0.23557416","0.5009348","-0.2264722","0.16427034","-0.5244726","-0.36974785","0.22517489","0.14945397","0.03358989","0.016263807","-0.083535835","-0.18927085","-0.24611443","0.74726874","-0.40138546","0.030783853","0.042150605","0.3431316","-0.083606236","-0.3545798","-0.27518928","-0.23090944","-0.37286478","-0.18711069","0.29800463","0.56007576","0.06888668","-0.082264535","-0.034265395","0.13754568","-0.37655398","0.4427674","0.24123333","0.42862615","-0.11485453","-0.10405467","0.13002361","-0.2667413","-0.091371715","0.24236092","-0.04220445","-0.047233548","-0.2734055"
"-0.259911","calde","0.07595019","-0.11723822","-0.27396873","0.08278006","0.18927346","-0.4700147","-0.54784375","-0.010751901","-0.16332924","-0.07056574","0.11857107","-0.1449475","-0.13399816","0.09792078","0.23463205","0.21396403","0.15745763","0.2533821","-0.18271959","-0.25832278","-0.065645725","-0.28633064","0.2992292","-0.054254502","-0.23573217","-0.18447086","-0.15925926","-0.12273222","-0.20071554","0.0856507","0.042027134","0.04405241","-0.29027548","0.01422797","-0.30408913","0.094431765","-0.059974723","-0.06772006","0.04853624","0.10380087","0.10128492","0.18772772","-0.22338484","0.10132999","-0.18494228","0.054254904","0.1637479","-0.030998832","0.2653284","0.3745038","-0.07543407","0.2743151","-0.2658327","0.07269861","-0.04740874","-0.12136555","0.0029579115","0.27703938","-0.05337717","-0.0366218","-0.18089598","0.12603778","-0.17124614","-0.24373096","-0.28521094","-0.08181644","-0.1532561","-0.35165387","0.39947215","-0.031896725","0.042664815","0.24353722","-0.00072571833","-0.11745253","0.2986588","-0.06492739","0.053116422","-0.1491971","-0.0024277682","0.11962162","0.2164371","-0.54979235","0.020253023","-0.043811157","0.058431853","0.06915312","-0.014431526","-0.12501977","0.20335594","-0.17690271","-0.31376964","-0.21719322","-0.14529018","0.38060853","-0.060319982","-0.016332472","0.32817706","-0.09807455","-0.051704172"
"0.23700781","peggio","-0.110825494","0.08662052","0.30165842","0.7766404","-0.10342681","0.36973405","0.12472421","-0.33243635","-0.031187566","0.0015185309","-0.13613743","0.0009704868","-0.15082155","0.057960816","-0.15525317","0.13609426","0.7154556","-0.30882856","0.062498186","0.08937251","-0.025654549","-0.40561908","-0.20851254","0.009450445","0.06407141","0.19344506","0.2812831","-0.10499239","-0.14691924","0.22965015","0.64385873","0.05949986","0.6984631","0.33917674","0.27678227","-0.22935946","-0.14259739","0.23519213","0.036870502","-0.072718635","-0.2721601","-0.8509287","0.24554327","0.16116469","0.23930284","-0.6046912","-0.4180224","0.051694963","-0.032680076","-0.28785014","0.21800485","-0.02358015","-0.40559915","-0.11982311","0.19224899","-0.41178083","0.17171691","0.12527832","-0.49381024","-0.20609635","0.25854346","-0.23741406","-0.09176388","0.1909795","0.13375752","0.04242527","0.49261186","-0.08203168","0.0056450367","0.116667956","-0.16336301","0.087042466","-0.49029377","0.82743496","-0.2415793","-0.100362435","-0.71378016","-0.09910791","0.015205014","-0.5118443","-0.26361093","0.5287398","0.36352158","-0.21758562","-0.84364897","-0.3036532","0.10382643","0.77316046","0.3278632","0.8777523","0.12223034","0.018798783","0.24503744","0.19207242","-0.21549061","0.073003516","-0.20327564","-0.095247954","0.11060342"
"0.0194355","chiunque","-0.39721376","-0.09400868","-0.31262207","-0.09681286","-0.3167276","-0.54372776","-0.13290735","0.27421245","0.16154523","-0.36318588","-0.27713585","-0.24274477","0.50465465","-0.05001874","0.2113353","0.021541573","-0.41783684","-0.006462212","0.29904512","-0.5571592","0.1744177","0.085713655","-0.026225071","-0.08009118","0.26961893","0.54921776","0.10886769","0.15128389","-0.15887214","0.14245902","-0.033742405","-0.35111678","-0.21545562","0.18372422","-0.18818773","0.13906626","0.07383762","0.1910322","-0.12063169","-0.10868611","0.3533103","-0.088984095","-0.05864088","0.2252737","-0.13946009","-0.099178955","0.2378701","0.077802956","0.16955657","-0.41602704","0.058916237","-0.36695012","0.118976496","-0.08231703","-0.050515294","-0.12992005","-0.1213317","-0.43156236","0.15697467","0.22719759","0.24638979","-0.06260828","-0.08668069","0.081624165","-0.2981263","0.27534264","-0.25200602","-0.0461042","0.10727353","-0.3142169","0.043486346","-0.20958795","-0.15996201","-0.34837973","-0.3517908","0.4285499","-0.045428973","-0.32711297","0.0115915695","0.16694073","0.2523292","-0.32059392","-0.25781938","-0.38995108","-0.10031584","-0.23005235","-0.218144","0.14122216","-0.066711135","0.051945496","0.8228206","-0.08908475","-0.15654598","-0.046478108","0.6421935","0.05003221","0.18179113","0.20460713","0.20976864"
"0.30170396","passate","-0.34771764","-0.018096797","-0.40863284","-0.15511546","-0.21476679","-0.5172525","-0.18794492","0.29413375","0.102887414","-0.19263558","-0.22487737","-0.60862917","0.45678613","0.21431038","0.40683094","-0.11370274","-0.06843169","0.3533305","0.20820251","-0.6095399","0.30543926","0.24644093","0.21622795","0.053848665","0.17742094","0.2729036","0.116717316","0.1501811","-0.1768224","0.20818889","0.10736743","-0.23914786","-0.2753658","0.034547348","-0.22957881","0.37436247","0.44571394","0.36129683","0.08854401","-0.11697096","0.26006714","0.021930795","0.24658656","0.2928166","0.13459523","0.027763123","0.2501988","0.11834114","0.289846","-0.18864624","0.09665692","-0.31785965","0.18033127","0.10811634","-0.071056284","-0.12725867","0.079325765","-0.040921442","-0.03581238","0.013404193","0.19945627","-0.32005268","-0.0054965373","-0.09200412","-0.41259953","0.07114133","-0.11774425","-0.46560684","0.31896058","-0.102050506","-0.021864075","-0.2568452","-0.15749659","-0.15020746","-0.4762546","0.2699517","-0.24263182","-0.6817028","0.021564446","-0.16519888","0.49400783","-0.3252368","-0.1548834","-0.20146564","0.049972642","-0.40689623","-0.28431243","0.0004389602","0.08073779","0.06909909","0.2820105","0.16213197","-0.24988157","-0.1141611","0.88080823","0.1144899","0.45462278","-0.15396655","0.40157723"
"0.2873442","collega","-0.25722235","-0.11807449","-0.24355134","0.11892624","0.19077484","-0.070142806","-0.013025813","-0.39566064","0.34182832","0.43300644","-0.35348517","-0.26407823","-0.087036625","0.012589642","-0.31271952","-0.24170633","0.45050484","0.06604555","0.27125636","-0.41016722","0.22633252","-0.1904703","-0.11098988","0.07592876","-0.08417082","-0.2747586","0.3408586","0.012324817","-0.14038968","0.31177595","-0.0372835","-0.20619434","0.3178905","0.14670187","0.12999114","0.4074183","0.17974576","0.38979205","-0.20295615","-0.6506483","0.07725502","0.17626752","-0.16117862","0.21152866","0.10708337","0.110104136","-0.24074772","0.12123925","0.14077464","-0.05045569","0.41139454","0.0596565","-0.2155587","0.12818493","0.011699165","0.11607523","0.47086903","0.43369648","-0.024515096","-0.2726667","0.20685221","-0.2771153","-0.12207725","0.058095522","-0.074607395","0.15011628","-0.23860028","0.04879872","-0.20652358","0.19180046","-0.009846986","-0.32061398","-0.012995427","-0.18426833","-0.13120805","-0.2744808","-0.29090118","-0.32089448","-0.52286786","-0.13315701","0.0023983298","0.2919152","0.23198463","0.14754961","0.03432734","-0.46676537","0.034038648","0.1699916","0.20013453","0.2797562","0.082769975","0.0044260477","0.0067580305","-0.2747009","0.5552301","0.23109864","0.014350284","-0.06864184","0.44165507"
"-0.097435206","professionali","-0.02054535","0.075351916","0.05613531","-0.08375113","-0.1661592","0.081991404","0.08003641","0.16376914","0.12536633","-0.17274198","-0.42712784","0.6981886","0.18178415","-0.24354544","-0.18081109","-0.10932695","-0.5018119","-0.2610729","0.037578955","-0.19850896","0.5656853","-0.14789559","-0.00061979477","0.14858742","0.19156915","0.21811433","0.6037453","0.045359485","0.18441336","-0.023660263","-0.68369776","-0.11923017","-0.5812246","0.22195871","-0.113512926","-0.19940408","-0.20314127","0.04388962","-0.20752223","-0.31975633","0.21222785","0.20419112","-0.22399701","0.24840628","-0.3115264","0.2088729","-0.022727909","-0.20799354","0.40495655","-0.3194086","0.06274972","-0.31111923","0.3315848","-0.15104857","-0.2885767","0.21135922","-0.059694678","-0.72019595","-0.07613542","0.28265893","0.08482131","0.010331144","-0.102127805","0.18352064","-0.29358548","0.2496161","-0.3331383","0.2547095","-0.1540883","0.12380289","-0.4701169","-0.12995672","0.20176393","-0.6885873","-0.14727539","0.12720779","0.0036704629","-0.38842523","-0.015126332","0.5170912","-0.011652726","-0.00688126","-0.2037708","-0.017100658","-0.0844641","-0.13105606","-0.34665957","0.13458271","0.039490215","-0.13737616","0.6293925","-0.33887833","-0.15428296","-0.17632224","0.42278945","0.024067614","-0.0947877","0.19369468","0.08633043"
"0.28181604","generose","0.16911507","-0.109941155","-0.42841184","0.059643697","0.02894483","-0.49971357","-0.16914555","0.14560835","-0.16888385","-0.37767082","-0.33920956","0.29037347","-0.3686095","-0.2692355","-0.02937082","0.058480725","-0.46638954","-0.43844983","-0.28177357","0.15390405","0.31544673","-0.34501505","0.30769902","0.0006520904","0.28329948","0.40617168","-0.14039578","-0.22348225","0.33670276","-0.106124096","-0.34678262","-0.074495405","-0.59885305","-0.36848533","0.055904932","-0.10883458","-0.17075081","0.009851781","-0.116075054","-0.19445138","0.712599","-0.047092248","-0.246739","0.33909145","-0.6097896","0.25102806","0.39766333","0.3576835","0.2924822","0.30925864","-0.2804121","-0.24848372","0.0070028296","-0.16804464","-0.10063927","-0.16021171","0.34533632","-0.49800983","-0.3821161","0.31833693","-0.10997638","0.1499076","-0.07376661","-0.25511348","0.39599842","-0.5062169","-0.41450828","-0.29113343","0.54705876","0.023265691","-0.28978768","0.28246406","-0.1333902","-0.16545694","-0.111125834","-0.561791","0.2696187","0.06321378","0.7118784","0.41094851","0.2954917","-0.40389225","-0.14482385","0.30628055","-0.66010433","-0.24549595","0.20658141","0.01047936","-0.0009976795","-0.4277544","-0.15826933","-0.21527882","-0.51214945","0.65354276","-0.32687196","-0.0640012","-0.1891357","-0.056659676","-0.17292367"
"0.2382599","ricercata","-0.1826435","-0.27898648","-0.39892542","-0.3533453","0.03151703","-0.7864927","0.09831744","0.07204832","0.27121073","-0.06155358","0.40287948","0.2998358","0.058655597","0.19919766","0.2756489","0.21887976","-0.44939548","-0.37658107","-0.15218914","-0.26676425","0.3806577","-0.08759905","-0.041820746","0.058728524","0.3361304","0.472219","0.075940035","-0.26737905","0.029110078","0.06440737","-0.9252791","-0.28267866","-0.3761275","0.14742276","-0.10737987","-0.35972515","-0.40480548","-0.17080225","0.47692412","-0.30255485","0.17620733","0.26467583","0.5372015","0.03240582","-0.22047319","0.3692487","0.23980756","-0.41355765","-0.16613309","-0.007522093","-0.33599323","-0.15787886","0.044919416","0.060892724","-0.5449195","0.6005674","-0.525611","-0.208359","0.18790425","0.42519933","-0.4471783","0.16694778","0.19470759","0.2832059","-0.24687703","-0.51290786","-0.30371568","-0.34649384","0.046944693","0.12367651","-0.05436175","-0.06568229","-0.16815905","-0.073969975","-0.10226984","0.37137058","0.31068155","0.3268734","-0.2284418","0.45454726","0.43828377","0.09650988","-0.1280355","0.026184734","-0.20958637","-0.27678624","-0.5215616","-0.08495321","-0.18092343","-0.08791137","0.58522767","-0.40077826","-0.26214463","-0.32164547","-0.15002908","-0.37472686","-0.5765744","-0.081209354","-0.12264766"
"-0.34879836","adulti","0.24620418","-0.057272814","-0.14796376","0.471533","0.5607622","0.4950724","-0.63600266","-1.0181202","0.22559796","0.8595154","-0.33142126","0.36268342","-0.32076332","-0.31953815","-0.6456251","0.031661745","0.5261607","0.09339744","0.09549789","-0.05729357","0.30740613","-0.56369466","0.2924801","0.06260005","-0.34550077","-0.11886693","0.52223855","0.26205045","0.3205843","0.1360545","0.08113104","-0.12382447","0.46571928","0.7465134","0.37501106","0.40208948","0.07606452","0.35461134","0.43053424","-0.25169793","0.037358318","-0.14955907","-0.54812324","0.36174178","-0.0499698","0.24140736","-0.38482365","0.017848669","0.4459499","0.80226487","0.045939866","0.39747697","-0.81577235","-0.42050433","0.1816542","0.025018552","0.35466355","0.5578123","-0.29642743","0.14181209","-0.26392546","-0.22416005","-0.31528595","0.0532045","-0.31470498","0.48251063","0.005540875","0.08543247","-0.10512864","0.7382107","-0.2506445","0.110114396","-0.006111694","-0.29250443","-0.14831375","-0.22544847","-0.51681036","-0.63352114","-0.48800504","-0.05435326","-0.29449403","0.057277646","0.27282014","-0.38511074","0.096805975","0.49056253","-0.3369495","0.39134115","0.52169955","0.6022573","0.035921447","-0.3892742","0.3283761","0.36914703","0.12374044","0.91296196","0.4135486","0.1309922","-0.33369848"
"0.3167884","spiedini","0.5388549","0.28325823","0.12818314","-0.16543874","0.7111774","-0.2612726","-0.28061506","-0.47677457","-0.401721","0.20480353","0.16019276","-0.42574695","-0.9928199","-0.12695847","0.18081747","0.05298641","0.7751366","-0.25471166","-0.42130044","0.90497905","-0.13199484","-0.64723104","-0.18769476","-0.06674647","-0.08360063","0.29091772","-0.7797386","-0.33933455","-0.142204","0.04017065","0.5300817","-0.1430643","0.1129627","-0.09856626","-0.19195494","-0.25594395","-0.8854651","0.36007544","-0.24802537","-0.64834595","0.04160379","-0.12164972","-0.7814656","-0.032183252","-0.35586554","-0.12876087","0.024550939","-0.219703","-0.64635324","0.42217934","0.22253013","-0.19248824","-0.22547503","0.01985749","0.542672","-0.2691561","0.79945153","0.004023888","-0.31339082","0.013294242","-0.12035417","0.06651389","-0.12515551","0.08965936","0.8115755","-0.5268271","-0.51830953","-0.16740783","0.37747723","-0.009983294","-0.60182554","0.25177506","-0.17888732","0.5213362","0.23639362","-0.7240728","-0.03035136","0.38760516","0.44427833","0.3262962","-0.07543166","0.47722456","-0.04780708","0.8013135","-0.7820303","-0.15557241","-0.07584903","0.78195584","0.9499035","0.4915159","-0.7229049","-0.5567408","-0.24456024","0.6157479","-0.48840365","0.38075665","-0.68416256","0.54933816","0.047152538"
"-0.65562403","entrare","-0.66510737","-0.1464636","-0.21697661","0.5134835","0.006972359","-0.12678213","0.2618943","-0.15326881","0.3388667","0.61248654","-0.32345086","-0.03441314","0.6588468","0.2042769","-0.11337131","0.3579293","0.2756977","-0.006143961","0.3433287","-0.7875633","0.03209805","-0.08793427","0.04373001","0.13768181","-0.01734583","-0.03581155","0.9055741","-0.016906966","-0.3485275","0.2308685","-0.19381754","0.2096898","0.32963288","0.4303451","-0.056444775","0.15126124","0.35890487","0.075787656","-0.09132961","-0.4155838","-0.1917617","0.11834197","0.4317893","-0.037460513","0.28577277","0.0033476374","-0.33364207","-0.10424719","0.22120042","-0.42388737","0.54852515","-0.010099167","-0.29535896","-0.09869023","-0.24037445","-0.105395325","0.014300283","0.3982225","0.17683361","-0.21731012","0.24591292","-0.12747511","0.14697388","0.0047302954","-0.37773284","0.2173708","-0.0776756","0.019020636","-0.1942235","0.4852524","0.3452464","-0.37938708","-0.4482575","-0.09470697","-0.0773221","0.19646667","-0.55668676","-0.33590785","-0.535461","-0.014260112","0.08234131","0.34622818","0.15828419","-0.37969196","0.057112403","-0.33564982","0.06736915","0.12912257","-0.014735803","0.20250647","0.49366927","-0.07030515","0.119263254","-0.3801921","0.113414","0.016097901","0.009675882","-0.13418294","0.38209242"
"0.039342843","sottofondo","-0.027790265","-0.09980756","-0.064866535","-0.20813394","0.05607149","-0.13482197","-0.11373339","-0.33363405","0.107777655","0.18094271","-0.14305687","0.5357908","0.5517151","-0.03434067","0.11530235","0.0020375284","-0.33631912","-0.2237787","0.28703395","-0.14983924","-0.030023087","0.042308513","-0.008746252","0.2527043","0.1310931","0.27283728","0.5392248","0.2155771","0.27907398","-0.05617869","-0.64004177","0.09591252","-0.26726443","0.109561205","0.06485271","-0.32398748","-0.14852801","0.12779087","0.20282878","0.04034349","0.025467822","-0.052748345","0.3715835","0.13350156","-0.043694034","0.36359555","-0.08576206","-0.20673627","-0.14094323","-0.27148739","-0.31966817","-0.14359969","-0.12455166","-0.43681377","-0.5641744","0.6595429","-0.4176992","-0.35986084","0.18719527","0.34989536","-0.045733184","0.034424823","0.14919056","0.35228702","-0.17065684","0.23937964","-0.1525116","0.24393761","-0.26577616","0.37223908","0.0025842749","0.012217127","-0.10022648","-0.29655784","-0.1566899","0.5528438","-0.32614404","-0.19674665","-0.18137838","0.3650529","-0.067986585","0.28310758","0.12690338","-0.29936472","0.081358686","-0.031223426","-0.3897587","0.047949247","-0.07236686","0.36830416","0.6434938","-0.534824","0.13955691","-0.018066436","0.14521159","-0.14165713","-0.0042902254","0.12872437","-0.26071405"
